content_id,content,subject,sentiment_value
ZX5qligyWvbuDHs0,我刚 提 新车 的 时候 加过 2 次 92 的 ， 后来 4s 的 一次 讲座 上 ， 技师 说 肯定 标号 高 油品 也 越 好 ， 后来 果断 换 95 ， 加完 你 就 知道 了 ， 感觉 非常明显 ， 95 的 明显 车子 有劲 ， 不堵车 跑 路 也 更 省油 ， 加满 一厢 也 就 多 20 块钱 。我 刚 提 新 车 的 时 候 加 过 2 次 9 2 的 ， 后 来 4 s 的 一 次 讲 座 上 ， 技 师 说 肯 定 标 号 高 油 品 也 越 好 ， 后 来 果 断 换 9 5 ， 加 完 你 就 知 道 了 ， 感 觉 非 常 明 显 ， 9 5 的 明 显 车 子 有 劲 ， 不 堵 车 跑 路 也 更 省 油 ， 加 满 一 厢 也 就 多 2 0 块 钱 。,油耗,0
FDE7VB60zR3WUPc9,是 下雪 路面 打滑 ， 不是 变速箱 打滑 ， 就是 因为 路面 打滑 才 引起 变速箱 顿挫 … … 这个 变速箱 脆弱 ， 毛病 一碰 就 来是 下 雪 路 面 打 滑 ， 不 是 变 速 箱 打 滑 ， 就 是 因 为 路 面 打 滑 才 引 起 变 速 箱 顿 挫 … … 这 个 变 速 箱 脆 弱 ， 毛 病 一 碰 就 来,动力,-1
4l7trkIhp2TmHMsG,是 的 ， 按 80 时速 跑 高架 过 快速路 ， 那时 相当 当 的 省油 ； 城里 走走停停 ， 嗯 ， 那 油耗 得忍是 的 ， 按 8 0 时 速 跑 高 架 过 快 速 路 ， 那 时 相 当 当 的 省 油 ； 城 里 走 走 停 停 ， 嗯 ， 那 油 耗 得 忍,油耗,0
nie5MREt69oKGH8p,海拔 之 于 油耗 的 差别 在 空气 的 含氧量 、 湿度 的 区别 即 空气密度 不同 造成 的 阻力 不同 。 相同 海拔 下 ， 北方 和 南方 空气 湿度 的 差别 不少 ， 相同 海拔 下 空气密度 不同 ， 油耗 也 会 不 一样 。海 拔 之 于 油 耗 的 差 别 在 空 气 的 含 氧 量 、 湿 度 的 区 别 即 空 气 密 度 不 同 造 成 的 阻 力 不 同 。 相 同 海 拔 下 ， 北 方 和 南 方 空 气 湿 度 的 差 别 不 少 ， 相 同 海 拔 下 空 气 密 度 不 同 ， 油 耗 也 会 不 一 样 。,油耗,0
hykZFBgvqSUDenaz,13 款 2.0 XT ， 不出意外 ， 应该 是 变速箱 前面 的 端盖 漏 ， 要 拆开 重新 打胶 ， 油封 只是 顺便 换下1 3 款 2 . 0 X T ， 不 出 意 外 ， 应 该 是 变 速 箱 前 面 的 端 盖 漏 ， 要 拆 开 重 新 打 胶 ， 油 封 只 是 顺 便 换 下,动力,0
aZtqoMiYrxEU0fpF,老款 4at ， 可以 2600 转 弹射 。 问题 也 只有 油耗 了 。老 款 4 a t ， 可 以 2 6 0 0 转 弹 射 。 问 题 也 只 有 油 耗 了 。,油耗,0
Q8LfZW5sX1ap06BF,5.3 万公里 ， 目前 什么 都 没有 换 ， 异响 还好 ！ 2.0 L 自吸 ， 8.4 油耗 ， 刹车片 要换 了 。5 . 3 万 公 里 ， 目 前 什 么 都 没 有 换 ， 异 响 还 好 ！ 2 . 0 L 自 吸 ， 8 . 4 油 耗 ， 刹 车 片 要 换 了 。,油耗/安全性,0
HOGvNaAd5R8EQiT3,现阶段 斯巴鲁 消费 群体 也 太窄 了 。 希望 斯巴鲁 不要 走 萨博 的 老路 。 水平 对置 再 牛 逼 不能 吃 一辈子 饭 。 低 重心 在 牛 逼 老子 天下 永远 不能 总是 第一 啊 。 斯巴鲁 还是 停留 在 十年 年前 的 技术水平 。 从 二代 到 三代 到 现在 除了 发动机 和 老款 不 一样 。 8 年 了 。 依然 卖 的 那台 机器 。 换代 慢 并且 技术 品控 都 比 不过 日系 其他 品牌 。 就 纯 进口 的 品控 都 做 的 没有 国产 日系 的 好 。 车 在 操控 好 对于 品牌 的 壮大 也 不是 良策 。现 阶 段 斯 巴 鲁 消 费 群 体 也 太 窄 了 。 希 望 斯 巴 鲁 不 要 走 萨 博 的 老 路 。 水 平 对 置 再 牛 逼 不 能 吃 一 辈 子 饭 。 低 重 心 在 牛 逼 老 子 天 下 永 远 不 能 总 是 第 一 啊 。 斯 巴 鲁 还 是 停 留 在 十 年 年 前 的 技 术 水 平 。 从 二 代 到 三 代 到 现 在 除 了 发 动 机 和 老 款 不 一 样 。 8 年 了 。 依 然 卖 的 那 台 机 器 。 换 代 慢 并 且 技 术 品 控 都 比 不 过 日 系 其 他 品 牌 。 就 纯 进 口 的 品 控 都 做 的 没 有 国 产 日 系 的 好 。 车 在 操 控 好 对 于 品 牌 的 壮 大 也 不 是 良 策 。,操控,0
tbLu6ERaejd5YiPF,汽车 最 重要 的 安全 要素 ， 行车 安全意识 、 轮胎 、 刹车 。汽 车 最 重 要 的 安 全 要 素 ， 行 车 安 全 意 识 、 轮 胎 、 刹 车 。,安全性,0
kq863Cfw0xljgKWI,欧兰德 卖得 怎么样 我 不在乎 ， 我 目前 开开 了 近 2 万公里 了 。 挺 省油 的 ， 大致 都 很 满意 。 空间 不错 过年 去 丈母娘 家 撸 走 不少 好 东西   ， 四驱 如何 没试 过 ， 因为 舍不得 豁 。 起步 比较 肉 。 中后 段 很 给 力 。 确定 漆面 太薄 ， 座椅 偏短 ， 支持 不足 。 特别 是 后排 太硬 。 现在 车 一般 都 我 老婆 开 。 我 喜欢 骑 我 承载 灵魂 的 大排欧 兰 德 卖 得 怎 么 样 我 不 在 乎 ， 我 目 前 开 开 了 近 2 万 公 里 了 。 挺 省 油 的 ， 大 致 都 很 满 意 。 空 间 不 错 过 年 去 丈 母 娘 家 撸 走 不 少 好 东 西   ， 四 驱 如 何 没 试 过 ， 因 为 舍 不 得 豁 。 起 步 比 较 肉 。 中 后 段 很 给 力 。 确 定 漆 面 太 薄 ， 座 椅 偏 短 ， 支 持 不 足 。 特 别 是 后 排 太 硬 。 现 在 车 一 般 都 我 老 婆 开 。 我 喜 欢 骑 我 承 载 灵 魂 的 大 排,舒适性/油耗/外观,-1
ZoWNI0DqATQM4plV,感谢 感谢 ！ 再 追问 下 方向盘 加热 多久 关闭 ？ 也 是 15 分钟 和 除雾 一样 时间 周期 么 ？感 谢 感 谢 ！ 再 追 问 下 方 向 盘 加 热 多 久 关 闭 ？ 也 是 1 5 分 钟 和 除 雾 一 样 时 间 周 期 么 ？,操控,0
PD3pTkBLX9Cc1ImF,斯巴鲁 操控 的 车 ， 轮胎 弄 这么 厚 ， 影响 操控 ！ 有 一个 225   60   17   米 胖子 的 ， 为 新 gl8 配 的 ， 我用 的 还 不错 ， 你 要 不 ？ 转给 你 ？ 我换 完 还是 喜欢 235   45   17 的 p7斯 巴 鲁 操 控 的 车 ， 轮 胎 弄 这 么 厚 ， 影 响 操 控 ！ 有 一 个 2 2 5   6 0   1 7   米 胖 子 的 ， 为 新 g l 8 配 的 ， 我 用 的 还 不 错 ， 你 要 不 ？ 转 给 你 ？ 我 换 完 还 是 喜 欢 2 3 5   4 5   1 7 的 p 7,操控,0
JbpOjfw3vSt8gDLQ,嗯 ， 现在 价格 上 确实 比荣放 2.5 的 贵 不了 多少 ， 多个 三四万 买个 进口车 还是 挺 实惠 的 ， 就是 怕 以后 哪天换 个件 要 等 一个月 没车 可用 就 麻烦 了嗯 ， 现 在 价 格 上 确 实 比 荣 放 2 . 5 的 贵 不 了 多 少 ， 多 个 三 四 万 买 个 进 口 车 还 是 挺 实 惠 的 ， 就 是 怕 以 后 哪 天 换 个 件 要 等 一 个 月 没 车 可 用 就 麻 烦 了,价格,0
uPtSQjZ5efCnHly4,我开 人家 的 CRV     XRV 怎么 都 没 听见 这种 声音我 开 人 家 的 C R V     X R V 怎 么 都 没 听 见 这 种 声 音,舒适性,0
d6jJzK9hSibAmQUf,发动机 怎么 弄坏了 ， 有个 朋友 在 卖 ， 做 斯巴鲁 配件 的发 动 机 怎 么 弄 坏 了 ， 有 个 朋 友 在 卖 ， 做 斯 巴 鲁 配 件 的,动力,0
bUSaMcD7NzPypOuI,大家 都 说 正品 才 有 的 声音 ， 恭喜 你 了 ！ ！大 家 都 说 正 品 才 有 的 声 音 ， 恭 喜 你 了 ！ ！,舒适性,0
3Z2URMHPb8JQl0eW,我 08 款 2.0 的 ， 现在 15 万公里 ， 油耗 8.0我 0 8 款 2 . 0 的 ， 现 在 1 5 万 公 里 ， 油 耗 8 . 0,油耗,0
nEHSf2wGKVziAq70,即使 算进去 VAT ， 考虑 到 欧洲 乞丐 版 悲惨 的 配置 ， 加 到 中国 版 配置 ， 也 是 一笔 相当可观 的 数字 了 ， 总体 落地 价格 还是 差不多 的 。 而且 咱们 还是 在 英镑 近年 大跌 ， 人民币 快速 回暖 的 情况 下 比较 的 ， 汇率变动 影响 价格 。即 使 算 进 去 V A T ， 考 虑 到 欧 洲 乞 丐 版 悲 惨 的 配 置 ， 加 到 中 国 版 配 置 ， 也 是 一 笔 相 当 可 观 的 数 字 了 ， 总 体 落 地 价 格 还 是 差 不 多 的 。 而 且 咱 们 还 是 在 英 镑 近 年 大 跌 ， 人 民 币 快 速 回 暖 的 情 况 下 比 较 的 ， 汇 率 变 动 影 响 价 格 。,配置/价格,0
aLMrn70Np8V5db4w,这个 是 到 港 以后 加装 倒车 雷达 留下 的 后遗症 ， 你 可以 把 它 抠 下来 重新 装 一下 ， 拍紧 就 好 了 ， 很 好 拆 的 ， 注意 不要 用 太 大力 就 好 。这 个 是 到 港 以 后 加 装 倒 车 雷 达 留 下 的 后 遗 症 ， 你 可 以 把 它 抠 下 来 重 新 装 一 下 ， 拍 紧 就 好 了 ， 很 好 拆 的 ， 注 意 不 要 用 太 大 力 就 好 。,配置,0
QkSNI7sp361BHfqW,我换 的 916 ， 原厂 出 ， 开 价格 ， 乱刀 的 就 不用 回复 了 哥们我 换 的 9 1 6 ， 原 厂 出 ， 开 价 格 ， 乱 刀 的 就 不 用 回 复 了 哥 们,价格,0
vq8GprJFxYoSyKed,高速行驶 车 内 噪音 大 吗 ？高 速 行 驶 车 内 噪 音 大 吗 ？,舒适性,0
5BKPAJGTNZDL2qEY,等 红灯 发动机 熄火 ， 故障 灯亮 这个 是 正常 的 。 故障 灯之有 在 发动机 运转 的 状态 下 才 会 熄灭 。 至于 D 档 熄火 ， 建议 你 去 店里 检查一下 。 如 满意 请 采纳等 红 灯 发 动 机 熄 火 ， 故 障 灯 亮 这 个 是 正 常 的 。 故 障 灯 之 有 在 发 动 机 运 转 的 状 态 下 才 会 熄 灭 。 至 于 D 档 熄 火 ， 建 议 你 去 店 里 检 查 一 下 。 如 满 意 请 采 纳,动力,0
tPF0SxjzQ8oh14eT,嗯 啊 ， 雪天 才能 看出 性能嗯 啊 ， 雪 天 才 能 看 出 性 能,操控/动力,0
YGwxbipyEIc7TNg4,积碳 多 了 ， 上线 前 清理 燃烧室 积碳 、 发动机 内部 积碳 ， 清洗 三元催化 ， 用 多半 箱 95 油加 一瓶 固特威 小金 瓶 ， 妥妥 过积 碳 多 了 ， 上 线 前 清 理 燃 烧 室 积 碳 、 发 动 机 内 部 积 碳 ， 清 洗 三 元 催 化 ， 用 多 半 箱 9 5 油 加 一 瓶 固 特 威 小 金 瓶 ， 妥 妥 过,动力,0
SNqM1Tlf2VwduLme,没见 车先 不要 谈 价格 ， 一车 一况 ， 外观 小剐 蹭 小 补漆 可 略过 ， 上 举升 架 看 裙底 ， 确认 无事故 ， 发动机 、 变速箱 无渗漏 ， 再 试车 谈 价格 … …没 见 车 先 不 要 谈 价 格 ， 一 车 一 况 ， 外 观 小 剐 蹭 小 补 漆 可 略 过 ， 上 举 升 架 看 裙 底 ， 确 认 无 事 故 ， 发 动 机 、 变 速 箱 无 渗 漏 ， 再 试 车 谈 价 格 … …,动力,0
wFRorhzqUVEvZeb1,嘿嘿 ， 娱乐 一下 ， 不要 介意 ， 价格 最终 是 看 买卖双方 的嘿 嘿 ， 娱 乐 一 下 ， 不 要 介 意 ， 价 格 最 终 是 看 买 卖 双 方 的,价格,0
4KcBfGmsQquoV70t,我 还 扣过 发动机盖 ， 开 了 几天 ； 后来 发现 机舱 的 缝 怎么 这大 ， 才 发现 没盖 好 。我 还 扣 过 发 动 机 盖 ， 开 了 几 天 ； 后 来 发 现 机 舱 的 缝 怎 么 这 大 ， 才 发 现 没 盖 好 。,动力,-1
qP2ZdsEwj8x7kYIK,清理 发动机 积碳 的话 ， 还是 建议 去 4 Ｓ 店 或者 修理店 清理 更加 的 稳妥 ， 希望 可以 帮到 你 。清 理 发 动 机 积 碳 的 话 ， 还 是 建 议 去 4 Ｓ 店 或 者 修 理 店 清 理 更 加 的 稳 妥 ， 希 望 可 以 帮 到 你 。,动力,0
CxdeGvOwkIoJZc47,力狮 是 中级车 ， 车 内 空间 表现 非常 好 。力 狮 是 中 级 车 ， 车 内 空 间 表 现 非 常 好 。,空间,1
Ty3sW7PKoOdquJGV,订金 6000 . 月底 到 车 ， 谈好 车价 指导价 降 8 千订 金 6 0 0 0 . 月 底 到 车 ， 谈 好 车 价 指 导 价 降 8 千,价格,0
mFBJMrEoRsgWVdOc,还有 一个 问题 兄弟 ， 你 的 座椅 加热 屁股 坏过 ？ 后背 可以 单独 加热 ？ 我 现在 用 起来 感觉 后背 很 热 但是 屁股 不热 ， 我 以为 就 该是 这样 的 。 。 。 你 是 怎么 修 的 ？还 有 一 个 问 题 兄 弟 ， 你 的 座 椅 加 热 屁 股 坏 过 ？ 后 背 可 以 单 独 加 热 ？ 我 现 在 用 起 来 感 觉 后 背 很 热 但 是 屁 股 不 热 ， 我 以 为 就 该 是 这 样 的 。 。 。 你 是 怎 么 修 的 ？,内饰,0
A7YUd4j9tDMVp8Jg,我 的 16 款 也 是 这样 ， 我 听 了 好几个 也 是 这样 的 声音 ， 像是 电流 声 ， 去 店 4S 里 问 ， 说换 了 也 不 一定 管用 啊我 的 1 6 款 也 是 这 样 ， 我 听 了 好 几 个 也 是 这 样 的 声 音 ， 像 是 电 流 声 ， 去 店 4 S 里 问 ， 说 换 了 也 不 一 定 管 用 啊,舒适性,0
qsXu2jmnPMhYT3Bk,同选 20t ， 动力 差不多 ， 其余 的 都 甭 考虑 了 ， 斯巴鲁 完败同 选 2 0 t ， 动 力 差 不 多 ， 其 余 的 都 甭 考 虑 了 ， 斯 巴 鲁 完 败,动力,0
9EFImNb0ywhHBlcR,哈哈 ， 25.48 。 优惠 够 给 力哈 哈 ， 2 5 . 4 8 。 优 惠 够 给 力,价格,0
wntCWk63Yf9usveq,朋友 你 开 的 多 大排量 森 ?朋 友 你 开 的 多 大 排 量 森 ?,动力,0
Y6jemHMk50G8Ut7L,没事 ， 我 今年 2 月 在 中越 边界 公路 因 犯困 右边 一下子 下 了 路 沟 急 打 一把 方向 又 上来 了 ， 发动机 护板 破碎 ， 右 下摆 臂 ， 车架 底梁 都 刮 到 ， 油箱 都 碰 扁 了 ， 右 后 下摆 臂 连杆 2 根都 弯 了 。 检查 没 漏油 ， 把 护板 用 绳子 ， 铁丝 绑 好 又 开走 了 ， 操控 没什么 影响 回 深圳 后 才 修车 。没 事 ， 我 今 年 2 月 在 中 越 边 界 公 路 因 犯 困 右 边 一 下 子 下 了 路 沟 急 打 一 把 方 向 又 上 来 了 ， 发 动 机 护 板 破 碎 ， 右 下 摆 臂 ， 车 架 底 梁 都 刮 到 ， 油 箱 都 碰 扁 了 ， 右 后 下 摆 臂 连 杆 2 根 都 弯 了 。 检 查 没 漏 油 ， 把 护 板 用 绳 子 ， 铁 丝 绑 好 又 开 走 了 ， 操 控 没 什 么 影 响 回 深 圳 后 才 修 车 。,操控/动力,0
pCbTrnYd57PsQXlU,空气 滤芯 2 万 ， 空调 滤芯 1 万 ， 每 5000 公里 拿 出来 吹 一下 。空 气 滤 芯 2 万 ， 空 调 滤 芯 1 万 ， 每 5 0 0 0 公 里 拿 出 来 吹 一 下 。,舒适性,0
1BRIMNqAyJFiLosX,刹车 有点 差 ， 后半段 感觉 刹 不住 ， 2.5 自然 吸气 动力 杠杠 的 ， CVT 变速箱 几乎 没有 顿挫 感 ， 起步 时 只能 点 油门 不能 踩 ， 高速 120 码后 再 加速 就 有点 吃力 油门 要 深 踩 ， 感应 雨刷 及 随动 大灯 都 好 用 ， 底盘 比 其他 日系车 扎实 ， 但是 车漆 还是 很软 ， 大部分 车主 吐槽 的 导航 机头 太 山寨 ， 不是 原装 的 是 到 天津港 后 庞大 换 的刹 车 有 点 差 ， 后 半 段 感 觉 刹 不 住 ， 2 . 5 自 然 吸 气 动 力 杠 杠 的 ， C V T 变 速 箱 几 乎 没 有 顿 挫 感 ， 起 步 时 只 能 点 油 门 不 能 踩 ， 高 速 1 2 0 码 后 再 加 速 就 有 点 吃 力 油 门 要 深 踩 ， 感 应 雨 刷 及 随 动 大 灯 都 好 用 ， 底 盘 比 其 他 日 系 车 扎 实 ， 但 是 车 漆 还 是 很 软 ， 大 部 分 车 主 吐 槽 的 导 航 机 头 太 山 寨 ， 不 是 原 装 的 是 到 天 津 港 后 庞 大 换 的,动力,0
QhIZmuaXSr3ntpyo,发动机 宝马 好 ？ 呵呵 ， 楼主 幼稚 了 。 告诉 你 吧 ， 你 选 对 了 ！发 动 机 宝 马 好 ？ 呵 呵 ， 楼 主 幼 稚 了 。 告 诉 你 吧 ， 你 选 对 了 ！,动力,0
czh8L1Wveat3ZqnK,确实 便宜 ！ 但 为啥 不能 出个 用 schrader 传感器 ， 在 原车 dvd 导航 上 集成 显示 的 呢 ？ 一个 太阳能 显示器 摆在 那里 太 碍眼 了 ， 看着 闹心 。确 实 便 宜 ！ 但 为 啥 不 能 出 个 用 s c h r a d e r 传 感 器 ， 在 原 车 d v d 导 航 上 集 成 显 示 的 呢 ？ 一 个 太 阳 能 显 示 器 摆 在 那 里 太 碍 眼 了 ， 看 着 闹 心 。,配置,0
c5h6QqTZ8gKPsuML,同价位 比 ， 外观 最 不能 装 。同 价 位 比 ， 外 观 最 不 能 装 。,外观,0
d1aMyqBwxCu2SfEg,很 低 的 油耗 了 ， 全程 还 空调 ， 看来 95 确实 比 92 经用很 低 的 油 耗 了 ， 全 程 还 空 调 ， 看 来 9 5 确 实 比 9 2 经 用,油耗/舒适性,0
sz5kNwLYfqWFCHV8,这 就是 SUV 的 劣势 了 ， 大 空间 ， 跟 面包车 一样 ， 就 前排 4 个 出风口 ， 后排 还 没有 ， 夏天 不热 才 怪 ， 前排 还 能 凑合 ， 后排 真心 受罪这 就 是 S U V 的 劣 势 了 ， 大 空 间 ， 跟 面 包 车 一 样 ， 就 前 排 4 个 出 风 口 ， 后 排 还 没 有 ， 夏 天 不 热 才 怪 ， 前 排 还 能 凑 合 ， 后 排 真 心 受 罪,空间,1
e8v0VrLCg6yZBlfa,十一万 到 十二万 之间 属于 正常 价格十 一 万 到 十 二 万 之 间 属 于 正 常 价 格,价格,0
